orderid,shopid,userid,event_time
31133400000000,21221496,808078,12/27/19 16:10
31255600000000,21672386,211822,12/29/19 2:05
31257300000000,28983203,41537,12/29/19 2:35
31286200000000,61556313,10210,12/29/19 10:36
31285600000000,165297714,763314,12/29/19 10:26
31298100000000,11896733,606174,12/29/19 13:54
31293100000000,111697121,895281,12/29/19 12:31
31416400000000,135026031,268342,12/30/19 22:45
31411400000000,81107657,52204,12/30/19 21:23
31397100000000,12067888,11918,12/30/19 17:24
31335900000000,70532732,639910,12/30/19 0:24
31366700000000,57885771,319714,12/30/19 8:58
31403900000000,145694343,769125,12/30/19 19:17
31335200000000,173377383,489887,12/30/19 0:13
31336400000000,147941492,957709,12/30/19 0:33
31336200000000,66715582,539978,12/30/19 0:29
31128600000000,147941492,177398,12/27/19 14:49
31161300000000,178502843,819198,12/27/19 23:55
31133500000000,16194072,743640,12/27/19 16:11
31155100000000,33521018,472792,12/27/19 22:12
31138100000000,178855681,141634,12/27/19 17:28
31155700000000,171640191,869401,12/27/19 22:21
31133500000000,101832043,971381,12/27/19 16:11
31078800000000,122218940,23231,12/27/19 0:59
31249800000000,140613509,749826,12/29/19 0:30
31286100000000,45836171,149688,12/29/19 10:35
31326600000000,12568,889705,12/29/19 21:50
31312900000000,3464036,214366,12/29/19 18:02
31327100000000,73268026,612672,12/29/19 21:58
31333300000000,76362914,313888,12/29/19 23:42
31288400000000,54615708,57015,12/29/19 11:13
31264400000000,167354126,233016,12/29/19 4:33
31427600000000,16174997,19061,12/31/19 1:53
31439600000000,111231655,237014,12/31/19 5:12
31433700000000,83102588,431915,12/31/19 3:34
31503200000000,41252210,862142,12/31/19 22:53
31478200000000,61556313,960230,12/31/19 15:57
31476400000000,206158270,757162,12/31/19 15:26
31496600000000,9364782,575432,12/31/19 21:03
31502700000000,18784836,505650,12/31/19 22:44
31421900000000,69910035,279433,12/31/19 0:18
31161800000000,147941492,702122,12/28/19 0:03
31167500000000,147398485,518744,12/28/19 1:38
31220700000000,37856992,75901,12/28/19 16:25
31223700000000,50968953,239038,12/28/19 17:14
31162500000000,170566884,162243,12/28/19 0:14
31246800000000,158448460,191516,12/28/19 23:39
31199400000000,25599171,976357,12/28/19 10:29
31236300000000,130118533,726189,12/28/19 20:45
31318400000000,63002091,750641,12/29/19 19:33
31296700000000,165218014,259082,12/29/19 13:32
31297700000000,24013303,129311,12/29/19 13:47
31248700000000,106648167,455112,12/29/19 0:11
31329400000000,72569544,955045,12/29/19 22:36
31278700000000,61510385,628377,12/29/19 8:32
31312800000000,93363430,727801,12/29/19 18:00
31332000000000,69575583,80025,12/29/19 23:20
31424200000000,61595324,957709,12/31/19 0:57
31503200000000,163824012,862142,12/31/19 22:53
31464200000000,147941492,732117,12/31/19 12:03
31465400000000,54615708,54302,12/31/19 12:22
31424600000000,90336365,380322,12/31/19 1:02
31502400000000,137739819,917274,12/31/19 22:39
31478500000000,147941492,86210,12/31/19 16:02
31447700000000,147941492,11318,12/31/19 7:28
31421300000000,120981896,239512,12/31/19 0:09
31486000000000,145000395,477428,12/31/19 18:06
31502700000000,84204959,505650,12/31/19 22:44
31470500000000,141602779,610746,12/31/19 13:47
31226800000000,4669871,187484,12/28/19 18:07
31165000000000,31102543,290598,12/28/19 0:56
31233300000000,112546344,35717,12/28/19 19:54
31175200000000,16666500,440715,12/28/19 3:46
31213100000000,26030484,234824,12/28/19 14:19
31204900000000,105084496,134229,12/28/19 12:02
31086600000000,50969592,490173,12/27/19 3:10
31075700000000,147941492,159197,12/27/19 0:08
31125100000000,64909117,652017,12/27/19 13:51
31117300000000,161170765,244098,12/27/19 11:42
31075900000000,45828982,724377,12/27/19 0:10
31143400000000,192091612,122242,12/27/19 18:56
31334900000000,156058665,581083,12/30/19 0:09
31396900000000,79070417,824428,12/30/19 17:21
31415100000000,54615708,170464,12/30/19 22:24
31379500000000,32504026,312718,12/30/19 12:31
31381800000000,147941492,484790,12/30/19 13:10
31335600000000,77216831,236854,12/30/19 0:19
31415500000000,201015462,219001,12/30/19 22:31
31400900000000,133345670,762660,12/30/19 18:28
31136200000000,163749259,809376,12/27/19 16:55
31154300000000,68457554,176809,12/27/19 21:57
31114300000000,183068,563847,12/27/19 10:51
31143500000000,65885335,405983,12/27/19 18:58
31119100000000,28055313,196111,12/27/19 12:11
31155900000000,76217483,732275,12/27/19 22:25
31080100000000,192098643,11298,12/27/19 1:22
31121800000000,90339629,296725,12/27/19 12:56
31129600000000,13842071,199733,12/27/19 15:06
31307200000000,172185419,247151,12/29/19 16:26
31278200000000,10678993,994395,12/29/19 8:24
31315300000000,151961305,127270,12/29/19 18:40
31292200000000,49819997,657155,12/29/19 12:16
31321300000000,95236751,892976,12/29/19 20:21
31295000000000,61556313,726026,12/29/19 13:03
31323200000000,120692254,511515,12/29/19 20:52
31251600000000,62666720,329962,12/29/19 1:00
31285500000000,145000395,479766,12/29/19 10:25
31251500000000,62666720,329962,12/29/19 0:57
31413500000000,50205520,77729,12/30/19 21:57
31374200000000,61359433,19377,12/30/19 11:02
31419800000000,61556313,440260,12/30/19 23:43
31337800000000,10915894,764734,12/30/19 0:56
31421800000000,61556313,77819,12/31/19 0:16
31494600000000,43371822,52204,12/31/19 20:29
31445000000000,110868129,731791,12/31/19 6:42
31475100000000,28622157,807441,12/31/19 15:05
31480100000000,137774448,906109,12/31/19 16:29
31237100000000,32504026,985564,12/28/19 20:58
31234700000000,167804550,32598,12/28/19 20:18
31241100000000,97993018,337420,12/28/19 22:05
31228500000000,151864469,504260,12/28/19 18:34
31164500000000,171496968,210063,12/28/19 0:48
31205100000000,641249,900140,12/28/19 12:05
31216000000000,26167337,704393,12/28/19 15:07
31230900000000,91242967,79013,12/28/19 19:14
31476100000000,58548192,654009,12/31/19 15:22
31502300000000,141793992,39317,12/31/19 22:38
31482700000000,4148913,80918,12/31/19 17:11
31504800000000,61556313,647948,12/31/19 23:20
31469200000000,75757672,985235,12/31/19 13:26
31222400000000,83213597,246547,12/28/19 16:53
31203200000000,9690513,985235,12/28/19 11:33
31327900000000,1058775,819130,12/29/19 22:12
31333900000000,197124383,237714,12/29/19 23:51
31295200000000,43384791,202291,12/29/19 13:05
31296700000000,169002348,634347,12/29/19 13:31
31255300000000,60586200,16804,12/29/19 2:01
31331000000000,801940,565381,12/29/19 23:03
31326900000000,139614313,759264,12/29/19 21:55
31154700000000,158448460,225475,12/27/19 22:05
31135200000000,89955089,141334,12/27/19 16:39
31080500000000,26218382,349366,12/27/19 1:27
31084600000000,12165742,52635,12/27/19 2:36
31075200000000,68862371,450199,12/27/19 0:00
31125100000000,129916491,530390,12/27/19 13:52
31157300000000,61359433,227995,12/27/19 22:49
31344200000000,149465143,218520,12/30/19 2:42
31361400000000,9641401,10245,12/30/19 7:30
31378300000000,66397495,419792,12/30/19 12:11
31398600000000,179877126,284049,12/30/19 17:50
31416400000000,131156634,268342,12/30/19 22:45
31416700000000,75323966,17847,12/30/19 22:52
31387400000000,203586735,276990,12/30/19 14:43
31403900000000,208624214,219001,12/30/19 19:17
31405800000000,1017401,571100,12/30/19 19:50
31340100000000,195867159,593335,12/30/19 1:34
31416800000000,63000976,412247,12/30/19 22:52
31380700000000,106050474,222300,12/30/19 12:51
31335700000000,158079828,244650,12/30/19 0:21
31385100000000,61556313,236357,12/30/19 14:04
31375300000000,25924280,267022,12/30/19 11:21
31143200000000,130099246,851916,12/27/19 18:54
31157600000000,64394500,853497,12/27/19 22:53
31429200000000,1134916,771705,12/31/19 2:20
31470400000000,30407453,552018,12/31/19 13:46
31427300000000,147941492,890994,12/31/19 1:48
31420800000000,42413290,785199,12/31/19 0:00
31496400000000,61556313,678544,12/31/19 21:00
31220700000000,73268026,75901,12/28/19 16:25
31164100000000,34760620,722632,12/28/19 0:41
31188200000000,51813475,529457,12/28/19 7:23
31205400000000,51910355,89579,12/28/19 12:09
31217400000000,61556313,41159,12/28/19 15:30
31206700000000,81087530,483782,12/28/19 12:31
31221100000000,61556313,898614,12/28/19 16:31
31167500000000,131669178,219611,12/28/19 1:38
31210400000000,126639670,547144,12/28/19 13:33
31298100000000,70524978,68492,12/29/19 13:54
31253500000000,131670801,746916,12/29/19 1:32
31327200000000,74256889,13326,12/29/19 21:59
31319200000000,68478964,404867,12/29/19 19:47
31332500000000,154074176,268207,12/29/19 23:27
31285000000000,56017296,264845,12/29/19 10:16
31256000000000,71231558,296629,12/29/19 2:13
31320200000000,173728060,222607,12/29/19 20:03
31307500000000,160373629,163928,12/29/19 16:32
31321600000000,42535292,131374,12/29/19 20:26
31254200000000,121003313,402916,12/29/19 1:43
31250200000000,98768262,218823,12/29/19 0:37
31307300000000,10151,247151,12/29/19 16:28
31117300000000,51831798,542970,12/27/19 11:41
31497300000000,169105108,211839,12/31/19 21:15
31465300000000,49174497,640234,12/31/19 12:22
31439900000000,168577334,237014,12/31/19 5:18
31464400000000,147941492,553797,12/31/19 12:05
31449700000000,2628503,582453,12/31/19 8:01
31197200000000,12998987,729137,12/28/19 9:53
31206600000000,147941492,306545,12/28/19 12:30
31162400000000,39375790,196457,12/28/19 0:13
31246800000000,939904,258116,12/28/19 23:39
31201900000000,54621801,666365,12/28/19 11:11
31244900000000,156887623,971340,12/28/19 23:08
31204200000000,180925001,19285,12/28/19 11:50
31226300000000,28225599,680038,12/28/19 17:57
31236300000000,91680145,726189,12/28/19 20:45
31215600000000,85459112,149497,12/28/19 14:59
31196600000000,67099682,234127,12/28/19 9:43
31244900000000,129924062,971340,12/28/19 23:08
31235300000000,156182045,406176,12/28/19 20:27
31235300000000,152243570,462814,12/28/19 20:28
31243900000000,24756972,599461,12/28/19 22:52
31418500000000,157976199,152368,12/30/19 23:21
31417400000000,75218433,220237,12/30/19 23:02
31410600000000,63110082,995050,12/30/19 21:10
31412900000000,98793115,10230,12/30/19 21:47
31350400000000,92566917,73479,12/30/19 4:26
31393200000000,63673912,313888,12/30/19 16:20
31372000000000,121683658,689613,12/30/19 10:26
31421000000000,147941492,660006,12/31/19 0:03
31486500000000,137741462,16927,12/31/19 18:15
31502000000000,111343935,866158,12/31/19 22:33
31487400000000,23154453,903913,12/31/19 18:30
31464500000000,112426924,198142,12/31/19 12:08
31429200000000,135005978,775359,12/31/19 2:20
31469900000000,1898080,44642,12/31/19 13:37
31207800000000,32504026,468497,12/28/19 12:50
31247400000000,64375476,513940,12/28/19 23:50
31163700000000,112904482,685534,12/28/19 0:35
31237400000000,46573753,126756,12/28/19 21:02
31165700000000,9593938,785199,12/28/19 1:08
31240100000000,10915894,199691,12/28/19 21:49
31229800000000,61331731,242979,12/28/19 18:56
31166600000000,140734005,593617,12/28/19 1:23
31204800000000,15935038,330348,12/28/19 11:59
31163000000000,30876744,260379,12/28/19 0:22
31250500000000,147941492,476622,12/29/19 0:41
31248500000000,104804503,722281,12/29/19 0:08
31324800000000,4570538,358086,12/29/19 21:19
31313600000000,161964121,139590,12/29/19 18:14
31300000000000,123823617,669740,12/29/19 14:26
31254200000000,93952110,402916,12/29/19 1:43
31329700000000,87219179,105706,12/29/19 22:41
31250200000000,143153795,852218,12/29/19 0:37
31318200000000,153849290,146398,12/29/19 19:29
31250600000000,167457217,292824,12/29/19 0:43
31336200000000,169416735,981088,12/30/19 0:29
31376900000000,36453588,12571,12/30/19 11:48
31384000000000,150218066,458311,12/30/19 13:46
31420100000000,81107945,655772,12/30/19 23:48
31416800000000,58548620,151641,12/30/19 22:53
31341700000000,58986499,316848,12/30/19 2:01
31419100000000,180938143,17475,12/30/19 23:32
31397100000000,24654273,159334,12/30/19 17:24
31377000000000,40959403,11279,12/30/19 11:50
31076700000000,129926387,93595,12/27/19 0:25
31127200000000,61556313,160582,12/27/19 14:26
31160700000000,118945818,875954,12/27/19 23:45
31130300000000,2153811,287998,12/27/19 15:18
31157100000000,145000395,608837,12/27/19 22:44
31098700000000,16001939,241114,12/27/19 6:31
31142900000000,40170799,405983,12/27/19 18:48
31325200000000,61556313,634490,12/29/19 21:25
31334300000000,70532732,639910,12/29/19 23:57
31254200000000,9717435,402916,12/29/19 1:43
31328900000000,28225599,293146,12/29/19 22:28
31256000000000,161430747,296629,12/29/19 2:13
31322200000000,11238223,86853,12/29/19 20:36
31312600000000,89889524,949023,12/29/19 17:57
31304700000000,145254211,196154,12/29/19 15:45
31264000000000,96561842,19630,12/29/19 4:27
31249800000000,121003313,382975,12/29/19 0:30
31320200000000,34420137,14126,12/29/19 20:03
31378200000000,35231159,692641,12/30/19 12:09
31400700000000,26974701,930509,12/30/19 18:24
31415500000000,118949474,557318,12/30/19 22:32
31420200000000,107234749,216370,12/30/19 23:49
31418700000000,93295101,557318,12/30/19 23:24
31484300000000,10333904,136518,12/31/19 17:37
31445500000000,195868943,593973,12/31/19 6:52
31469400000000,12568,974491,12/31/19 13:29
31474500000000,66240475,94961,12/31/19 14:54
31500300000000,172194097,248048,12/31/19 22:05
31473800000000,151634088,825313,12/31/19 14:42
31493600000000,93952227,756014,12/31/19 20:14
31246100000000,19051703,278860,12/28/19 23:27
31178400000000,66861410,282886,12/28/19 4:40
31171800000000,61556313,412797,12/28/19 2:50
31178800000000,118975392,43184,12/28/19 4:47
31220700000000,88066222,75901,12/28/19 16:25
31234800000000,53703096,13268,12/28/19 20:19
31163700000000,143281052,722632,12/28/19 0:35
31078100000000,34910509,579966,12/27/19 0:47
31080600000000,47415942,689377,12/27/19 1:30
31137100000000,169995,912538,12/27/19 17:11
31468500000000,21672386,508942,12/31/19 13:15
31496300000000,15618985,246472,12/31/19 20:57
31238800000000,129747242,768268,12/28/19 21:26
31224900000000,107921853,218167,12/28/19 17:34
31235100000000,61556313,440260,12/28/19 20:24
31226400000000,36453588,512192,12/28/19 17:59
31212600000000,122137241,82198,12/28/19 14:09
31207500000000,92727505,573538,12/28/19 12:45
31364900000000,16107,780426,12/30/19 8:29
31379800000000,171663714,580241,12/30/19 12:37
31348000000000,42588802,866158,12/30/19 3:46
31335200000000,24013881,489887,12/30/19 0:13
31377100000000,61556313,486587,12/30/19 11:50
31341900000000,22069582,73479,12/30/19 2:04
31316500000000,119029672,424549,12/29/19 19:01
31309000000000,25924280,799301,12/29/19 16:57
31328400000000,158129579,274074,12/29/19 22:20
31297900000000,61556313,47872,12/29/19 13:52
31157500000000,152344847,677750,12/27/19 22:51
31129000000000,203643788,473219,12/27/19 14:56
31136500000000,149725779,738919,12/27/19 17:02
31129900000000,66861410,182441,12/27/19 15:10
31083200000000,28090949,383947,12/27/19 2:13
31314500000000,10010348,863784,12/29/19 18:28
31249600000000,35589275,692413,12/29/19 0:27
31391100000000,66708733,660681,12/30/19 15:44
31418700000000,171947507,761366,12/30/19 23:24
31384000000000,144986871,458311,12/30/19 13:46
31382000000000,165498789,266878,12/30/19 13:13
31376300000000,18173522,427986,12/30/19 11:38
31412300000000,17678304,570647,12/30/19 21:37
31140000000000,83767775,205878,12/27/19 17:59
31116000000000,10536,672345,12/27/19 11:19
31113200000000,1268545,182670,12/27/19 10:32
31083100000000,203602595,490173,12/27/19 2:12
31160900000000,166577638,181118,12/27/19 23:48
31133900000000,209349706,177031,12/27/19 16:18
31114000000000,79694639,176809,12/27/19 10:46
31121800000000,21672386,296725,12/27/19 12:56
31158500000000,73662716,893746,12/27/19 23:07
31147800000000,142201790,799287,12/27/19 20:09
31482600000000,147941492,917783,12/31/19 17:10
31501800000000,131156634,885018,12/31/19 22:30
31473400000000,10563,866435,12/31/19 14:36
31453400000000,75603759,799236,12/31/19 9:03
31199400000000,98793120,976357,12/28/19 10:29
31224200000000,162967591,586702,12/28/19 17:22
31208100000000,162188884,266448,12/28/19 12:55
31216300000000,173798766,702841,12/28/19 15:12
31113000000000,97167909,98265,12/27/19 10:30
31385300000000,69032260,797245,12/30/19 14:09
31334700000000,84559659,215905,12/30/19 0:04
31395900000000,58685380,862637,12/30/19 17:04
31380800000000,147941492,790783,12/30/19 12:53
31386400000000,181308113,986680,12/30/19 14:26
31388700000000,9885980,563115,12/30/19 15:05
31336900000000,167134527,80028,12/30/19 0:41
31377000000000,123391395,324534,12/30/19 11:49
31310100000000,129257169,21421,12/29/19 17:14
31272600000000,40263847,566820,12/29/19 6:50
31254200000000,5859784,402916,12/29/19 1:43
31292700000000,15961547,487609,12/29/19 12:25
31303900000000,52280537,10050,12/29/19 15:31
31319700000000,153335627,131374,12/29/19 19:55
31491600000000,167134527,891176,12/31/19 19:40
31421900000000,109644415,279433,12/31/19 0:18
31502900000000,91038550,235027,12/31/19 22:49
31477300000000,160403686,650791,12/31/19 15:41
31473800000000,61556313,392713,12/31/19 14:43
31443700000000,98793120,28809,12/31/19 6:22
31203800000000,30988921,638190,12/28/19 11:43
31245100000000,182937,695607,12/28/19 23:12
31221000000000,63000976,899453,12/28/19 16:30
31220700000000,26974701,75901,12/28/19 16:25
31170200000000,19811109,75719,12/28/19 2:23
31201400000000,114919380,559350,12/28/19 11:04
31170200000000,73293761,374051,12/28/19 2:23
31165700000000,129649797,785199,12/28/19 1:08
31222400000000,203605120,210325,12/28/19 16:53
